,SEX,RAC1P,EDU,MSP,PINCP_DECILE,HOUSING_TYPE,OWN_RENT
21283,1,2,9,1,4,1,0
22737,1,1,7,4,6,1,0
11548,1,2,9,1,7,1,0
6918,2,1,3,1,3,1,0
10036,2,7,4,4,5,1,1
15737,1,1,4,1,3,2,1
10793,2,1,7,1,0,1,1
17712,2,5,5,5,2,2,0
18486,1,1,5,3,2,1,1
297,2,7,5,2,1,1,1
17823,1,6,9,1,5,1,0
5650,2,1,5,1,1,1,1
396,1,2,4,4,2,1,1
20372,2,8,10,1,2,2,1
2028,2,7,7,5,4,1,0
12217,1,1,5,1,1,1,0
6515,2,2,11,2,5,1,0
14172,2,1,4,1,3,2,0
17618,1,1,3,1,2,1,1
16213,2,1,8,1,1,1,0
22962,1,1,9,1,5,1,1
2221,1,1,2,1,6,1,1
1395,2,6,7,5,5,3,2
15136,1,1,5,5,3,1,0
18864,1,5,3,4,2,3,0
3052,1,1,2,2,1,3,0
11995,2,1,7,3,3,3,2
17042,2,1,7,2,4,1,0
1020,1,7,5,5,2,1,0
12139,1,9,7,1,3,3,2
19364,1,1,6,1,4,1,1
18846,2,7,7,2,1,1,1
18648,1,1,6,1,3,1,0
2830,2,1,2,1,1,1,1
18966,1,1,5,1,1,2,1
14466,1,1,5,1,2,1,0
15585,1,1,5,1,3,2,1
5656,1,8,7,1,2,1,1
3393,2,2,9,1,2,2,1
8261,2,1,5,1,3,1,0
3382,1,1,4,1,1,1,0
8882,1,1,3,1,3,2,0
7167,2,2,6,4,0,1,1
9351,2,1,9,1,1,1,1
10591,2,5,5,3,2,1,0
14532,1,1,3,1,3,1,0
435,1,1,5,3,3,1,1
19196,1,1,8,3,1,1,1
14218,2,1,8,1,3,1,0
1859,2,9,2,5,4,1,1
20419,1,1,5,4,1,3,0
8256,2,1,4,2,3,1,0
19016,2,1,2,2,0,1,0
9501,1,1,7,1,3,1,1
13883,1,4,4,3,4,1,0
17552,2,1,2,1,1,1,0
1408,2,1,2,1,6,1,0
20365,2,1,5,1,1,1,1
22931,2,1,2,1,6,3,1
22509,2,1,5,4,4,2,2
13774,2,1,3,3,0,1,1
20500,2,1,3,2,5,1,1
8206,1,1,7,1,0,1,1
8455,2,1,5,1,4,1,1
21801,1,1,5,4,3,1,0
518,1,9,10,2,6,1,1
20759,2,5,5,2,9,3,1
3716,2,1,8,1,6,1,0
8089,2,2,5,1,5,3,2
178,1,1,3,5,2,1,0
9410,2,1,9,1,1,1,1
18788,1,2,2,5,0,2,0
6178,2,1,2,5,4,2,0
5665,1,1,7,3,4,2,0
20655,1,1,3,1,2,1,1
18922,1,5,7,1,5,1,0
14934,1,1,10,4,2,2,1
3874,1,1,4,1,2,1,1
18541,2,1,7,1,3,1,1
11554,2,1,11,4,4,3,0
16338,2,1,5,1,3,1,1
9310,2,1,4,5,4,1,0
21646,1,1,7,5,0,1,0
9151,1,1,3,2,4,2,1
8250,2,1,12,1,2,1,1
12158,1,1,3,4,2,1,1
11538,1,8,9,4,2,1,1
3996,1,1,7,3,0,1,0
20612,2,1,4,1,1,1,0
22557,2,1,5,1,9,3,1
22080,1,1,6,1,2,1,0
17669,1,1,4,1,3,1,1
13303,1,8,3,1,1,1,1
15700,1,2,2,3,0,1,1
6500,2,6,8,1,2,2,2
14186,1,2,5,3,0,1,1
1789,1,1,8,1,1,1,0
2937,1,2,7,4,1,1,0
195,2,2,4,5,3,1,0
20332,2,2,9,1,0,1,1
15959,1,1,5,4,1,1,0
3423,1,1,5,6,4,2,1
17084,2,1,5,1,3,1,1
14181,2,2,8,1,4,2,2
279,2,1,8,1,2,1,0
15063,2,3,10,3,7,1,1
20031,1,7,9,2,4,1,0
1058,1,1,4,1,0,1,1
2989,2,1,7,2,5,1,0
16928,1,1,7,1,7,3,1
4145,2,2,4,3,2,1,1
14467,2,1,3,4,2,1,1
5011,1,2,10,1,1,2,1
4611,2,1,4,1,3,1,1
5383,2,2,3,2,1,3,1
11738,1,1,6,4,5,1,0
18438,1,1,4,3,1,1,1
14315,1,1,2,1,0,1,0
20264,2,2,5,4,5,1,0
12236,1,2,4,2,2,1,1
1500,2,1,9,2,6,1,0
22820,1,1,6,1,2,1,0
19698,2,1,5,1,8,1,1
17678,2,2,5,1,1,1,0
7748,1,1,8,3,1,3,1
2859,2,1,9,4,0,2,1
11969,2,1,6,5,1,1,0
12361,1,1,3,2,2,1,0
14792,2,1,7,1,4,1,0
2685,1,1,5,1,7,1,0
11721,1,1,5,4,2,1,0
6840,2,5,9,6,2,2,1
10902,1,1,3,1,4,2,0
7464,2,8,4,3,1,1,1
22832,2,1,4,1,2,1,0
8793,2,1,4,4,0,2,1
636,1,1,2,1,2,2,1
22349,2,3,4,1,0,1,0
6928,2,9,2,6,2,1,1
9473,2,5,11,5,6,1,0
14403,2,1,9,1,3,3,1
5462,1,1,3,1,2,1,0
12214,1,8,5,1,5,1,0
16713,1,5,5,5,2,1,1
4392,2,2,9,4,3,1,1
5151,1,1,6,1,3,1,1
5275,2,1,5,1,2,1,1
13936,2,1,2,2,2,3,1
238,1,1,3,2,4,1,0
21026,1,6,6,2,5,1,0
10554,2,1,5,1,3,2,2
1454,1,4,5,1,5,1,0
7322,2,5,5,4,2,2,0
1896,2,1,5,1,3,1,0
19518,2,1,5,1,3,1,0
5463,1,8,9,5,7,1,1
20596,2,8,5,1,3,3,0
1393,1,1,5,6,3,1,0
19061,1,1,3,1,2,1,1
17861,1,1,5,1,2,1,0
1943,1,1,5,2,4,1,0
13953,1,1,1,4,5,1,0
11371,2,2,5,3,3,3,1
15300,1,1,9,1,2,1,0
17045,2,1,5,1,1,1,1
21844,2,1,5,1,0,1,1
7158,1,1,6,6,1,1,0
17120,2,1,4,1,2,1,0
5702,2,1,8,5,3,1,0
6465,1,9,1,5,2,1,1
12511,2,1,7,5,2,1,0
9473,1,1,4,1,1,1,0
22363,2,1,8,1,2,1,1
13871,2,1,5,2,6,1,1
17585,2,1,2,4,1,2,0
7106,2,5,10,1,3,1,0
10797,2,2,7,3,2,3,0
8258,1,1,4,5,2,1,0
12469,1,1,6,1,3,1,0
17164,1,4,2,1,1,1,0
18290,2,7,7,1,2,3,0
11510,2,1,3,1,0,3,0
1398,1,6,7,4,6,1,1
9706,2,1,4,3,3,3,0
16825,1,8,11,4,8,1,1
11638,1,4,7,2,2,1,2
10840,2,1,9,2,0,1,1
14311,2,1,9,1,7,3,1
5409,1,1,4,1,4,1,0
33,2,1,5,4,5,1,0
13216,1,1,6,2,4,1,1
11243,1,7,6,1,2,1,0
13718,2,1,7,1,3,1,0
10866,1,1,2,2,2,1,1
4427,2,1,8,1,3,1,0
13559,2,1,3,4,2,1,0
14320,1,1,4,1,0,1,0
21229,2,9,2,1,4,1,1
22149,1,1,5,3,4,1,0
9270,2,1,9,2,4,1,0
3096,1,1,5,2,2,3,1
14734,1,1,5,4,7,3,0
20644,1,1,5,1,4,1,0
14845,2,1,3,4,1,1,0
11132,1,1,2,4,1,2,1
2396,1,1,12,1,3,1,0
6760,1,1,3,1,0,1,0
19716,2,1,2,1,1,1,0
2172,2,1,12,4,3,3,0
2152,1,1,7,4,7,2,0
1757,2,1,5,1,6,2,1
12158,2,1,7,2,6,1,0
4507,1,1,3,1,2,1,0
21616,1,4,8,1,5,1,0
16423,1,1,4,1,3,1,1
6706,1,2,6,2,3,1,1
6248,1,1,2,6,3,1,0
18514,1,1,7,6,0,1,1
10641,2,1,7,2,3,2,2
6996,1,5,4,2,4,1,0
15555,1,7,8,1,2,1,1
1731,2,1,5,3,0,1,1
16939,1,1,2,1,3,1,0
4633,2,1,6,1,3,1,1
22994,2,1,3,1,7,1,0
17140,2,1,5,5,2,1,0
1619,2,1,4,1,4,1,1
9908,1,8,12,1,2,1,1
15392,1,1,4,1,3,1,0
19171,2,1,5,5,5,1,0
18055,1,1,3,1,3,1,1
9625,1,1,1,2,1,3,0
22843,2,1,1,1,4,1,0
18255,2,1,2,5,6,1,0
7279,1,1,8,5,3,1,0
10964,1,1,2,3,1,2,0
3697,2,1,3,3,0,1,0
9364,1,1,8,5,2,2,0
15898,1,5,5,3,3,1,0
13295,2,1,5,1,2,1,1
4767,2,2,5,6,3,1,0
20754,1,1,9,1,4,1,0
15946,2,1,3,1,4,2,0
17403,1,1,6,5,2,3,2
11318,1,4,7,1,2,1,0
481,1,1,3,3,1,3,0
9448,2,1,7,3,3,3,1
6542,1,2,2,4,3,1,1
7683,1,1,5,4,0,1,0
1707,1,1,6,2,0,1,0
18580,1,1,5,3,1,2,0
16495,2,7,5,2,2,1,0
454,2,1,3,2,2,1,1
14066,1,1,4,1,0,1,0
2094,1,4,8,2,4,1,0
16558,2,1,4,1,4,2,2
12254,1,1,9,1,3,1,0
3324,2,1,10,2,8,1,1
16021,1,1,5,4,5,1,0
21443,2,3,2,1,0,2,0
16243,2,1,5,1,6,3,1
14996,1,1,3,1,3,1,0
7321,1,9,4,4,3,3,2
10477,1,7,10,3,4,1,0
12525,2,3,7,4,9,1,0
17484,2,1,6,1,4,1,1
2091,1,1,3,1,3,1,0
2733,1,1,9,1,4,1,0
5612,2,1,5,2,6,1,0
9550,1,2,7,5,1,3,0
14799,2,8,3,5,4,1,1
6688,2,5,10,2,3,1,0
4378,1,1,6,1,0,1,0
4383,1,1,8,1,6,3,1
21984,2,1,7,2,3,1,1
12622,1,1,6,1,3,1,0
21797,2,1,4,1,4,1,1
22415,1,1,3,3,5,2,0
21737,2,1,4,1,3,1,0
11589,2,2,4,6,2,3,1
4154,2,8,11,1,3,2,1
18017,2,1,10,2,3,3,1
12428,2,1,3,1,3,1,0
4734,1,1,6,1,2,2,2
3778,2,1,9,1,2,2,1
9770,1,1,8,1,3,1,0
20696,1,1,5,4,4,1,1
2623,1,1,3,1,8,1,0
6650,1,1,6,1,2,1,1
212,2,1,3,1,0,1,0
13871,1,6,5,3,3,2,0
14948,1,1,7,4,1,1,1
20537,2,1,5,1,2,3,2
8251,2,7,9,2,0,1,1
18336,1,1,3,1,1,1,0
11137,2,5,8,1,2,1,1
11812,1,1,8,1,1,1,0
3118,2,2,5,2,4,1,1
15059,2,1,7,1,4,1,0
21812,1,4,4,1,3,1,0
3461,1,1,3,2,3,1,1
21926,2,2,5,2,1,1,0
10704,2,1,5,2,1,1,1
20175,1,1,3,1,2,1,0
15265,2,1,5,4,0,1,0
14051,2,1,4,5,3,3,0
10474,2,1,9,1,4,1,1
1091,2,2,7,4,1,1,1
13238,2,1,4,1,0,1,0
5927,1,1,7,2,3,1,0
10817,2,1,10,2,1,2,2
3449,1,1,4,4,0,2,0
19242,1,1,5,1,3,1,1
5590,1,1,2,1,4,2,1
1265,1,1,7,1,4,1,0
19713,2,1,5,2,8,1,0
14742,2,3,7,2,4,1,0
20467,2,1,7,2,3,1,0
11755,2,8,7,1,0,1,0
4941,1,2,4,4,4,2,0
16463,1,1,3,2,1,1,2
10728,2,2,12,5,3,3,2
15768,1,1,5,1,0,1,1
4580,2,1,3,1,4,1,0
20160,2,3,5,4,1,1,0
7978,2,1,2,1,2,2,0
1326,1,4,4,1,2,1,0
3553,2,1,6,5,3,1,1
15406,1,1,4,2,3,2,0
14106,1,7,5,1,3,1,1
5344,2,1,5,1,4,1,0
16008,2,5,5,2,3,1,1
19511,1,1,2,1,1,1,0
15364,2,1,3,1,1,1,1
5865,2,2,7,1,2,1,1
12466,1,1,9,3,3,3,0
14461,2,1,3,5,1,1,0
79,1,1,5,1,1,1,0
17814,2,1,8,5,3,3,2
19114,1,1,8,1,3,2,0
8171,2,1,4,2,5,1,1
808,1,1,4,1,1,1,0
11258,2,1,3,3,3,2,1
11963,2,5,10,2,3,3,1
13633,2,5,5,3,1,2,0
5250,1,1,10,1,2,3,0
4666,2,2,6,1,4,1,0
11233,1,2,4,3,4,2,0
4077,1,1,4,3,2,1,1
21605,1,1,2,2,1,1,1
20992,1,1,4,4,0,1,0
13555,1,2,3,3,2,1,1
6107,1,1,7,1,1,1,0
19278,1,1,7,5,1,2,0
19196,1,1,5,3,0,2,0
6501,1,1,2,1,2,1,0
7210,2,1,3,1,1,1,0
13681,1,1,2,1,3,1,1
19100,1,1,4,1,4,1,0
998,2,1,3,5,3,1,0
15025,2,1,9,3,4,2,1
9316,2,1,4,4,1,1,0
7037,2,2,3,3,1,3,0
7209,1,1,8,5,0,3,0
10635,1,3,7,1,3,1,0
4429,1,1,5,1,2,1,0
227,2,1,5,1,3,1,0
10422,2,1,7,5,1,1,0
10230,1,5,11,3,0,1,1
757,2,5,4,2,5,2,1
9884,2,1,3,4,3,1,0
9668,1,2,4,4,3,1,0
18092,1,1,9,1,0,3,1
3275,1,1,5,2,3,1,0
7674,2,1,4,1,0,1,1
837,1,1,5,1,1,1,0
16233,1,1,4,3,0,1,0
17919,2,1,8,1,3,1,0
11089,1,3,3,1,1,1,0
14735,1,1,4,2,2,2,0
20338,1,7,9,4,0,2,0
18660,1,2,5,5,3,3,0
19923,1,5,10,3,5,2,1
8118,2,2,7,1,4,1,1
14126,1,1,5,1,0,1,0
15529,2,1,12,3,2,2,1
2410,2,1,5,2,6,3,1
21707,1,1,3,4,2,2,1
15138,1,1,3,1,3,1,0
13840,2,2,7,1,4,1,1
10524,2,1,7,2,3,1,1
12699,1,5,9,5,4,2,1
15639,2,1,4,1,1,1,0
4465,1,1,4,1,2,1,0
9057,1,1,6,1,2,1,1
14446,2,1,2,2,2,1,0
1855,1,1,5,4,2,1,0
6018,2,8,9,1,4,1,1
8346,2,1,2,1,1,1,1
12562,1,8,11,5,4,1,0
22896,2,1,9,1,3,2,1
1197,1,1,7,1,5,1,0
11562,1,1,11,4,2,1,1
18856,2,1,5,1,2,1,1
8332,1,6,3,3,0,1,0
18813,2,1,5,1,5,1,1
7711,2,1,7,3,3,1,0
8458,2,1,5,4,2,3,2
7107,1,1,5,2,4,2,0
10080,2,3,2,1,0,1,1
16700,2,1,4,5,2,3,1
4646,2,1,3,1,1,1,0
21265,1,1,4,1,1,1,0
1271,1,6,1,3,2,1,0
22489,2,1,9,1,5,1,0
2834,1,1,4,1,1,1,0
16990,2,1,3,4,2,1,0
10614,1,1,9,6,6,3,1
22217,2,5,5,2,1,1,1
18529,2,1,4,1,8,1,1
10852,2,2,11,1,6,1,0
14860,1,1,5,1,3,1,0
21283,2,7,4,1,3,1,1
13371,1,1,5,2,2,3,1
6793,1,1,3,1,0,3,0
11718,1,1,4,2,1,1,0
9232,1,1,6,1,1,1,0
16896,1,1,4,1,1,1,0
15995,2,2,3,1,2,2,0
14970,2,1,1,3,0,1,1
2653,1,1,4,1,3,1,0
21340,1,1,3,2,1,3,1
20800,1,1,9,2,0,1,0
4453,2,5,3,6,0,1,1
17872,1,2,3,1,2,1,1
2942,1,1,4,2,3,1,1
440,2,2,7,2,2,3,2
19886,1,1,6,5,1,1,1
591,1,1,1,4,3,1,0
10072,2,1,5,1,0,1,1
15226,1,2,9,1,1,3,1
18371,2,1,4,5,4,1,0
10457,1,1,3,1,2,1,1
2405,1,1,2,1,2,1,1
886,1,1,3,6,3,2,0
17258,2,1,5,2,2,1,1
6409,1,1,3,1,4,1,1
6009,2,1,6,4,2,2,0
6445,2,2,3,1,0,1,0
7029,2,3,5,4,3,1,1
10688,1,1,7,2,2,1,0
2122,1,8,5,2,4,1,0
17569,1,1,7,4,3,3,0
16786,2,4,7,3,4,1,1
5336,2,1,10,1,2,3,1
910,2,1,6,5,1,1,0
1471,1,1,5,6,1,1,1
18009,1,1,5,1,1,1,1
13876,2,1,5,2,4,1,1
6042,2,1,9,1,1,1,1
19694,1,6,4,2,3,2,0
14161,1,1,5,1,3,1,0
13248,1,5,9,3,4,1,0
11174,1,2,5,1,3,1,0
18021,2,8,10,2,4,3,1
2992,1,1,2,2,2,1,0
12077,2,1,8,1,3,1,0
7398,1,1,4,2,3,1,0
4428,1,1,2,1,4,2,1
10187,2,1,4,1,2,1,0
22253,2,8,1,5,5,2,0
6779,1,1,4,1,1,1,0
15279,2,1,5,1,3,1,0
18180,2,1,3,2,0,1,0
9104,1,1,1,1,0,1,0
22767,2,1,3,5,0,2,0
14290,1,2,6,2,3,1,1
22773,1,1,11,1,5,1,0
14157,2,7,5,3,3,2,0
2492,1,1,9,1,3,1,0
20040,1,2,9,1,2,1,1
18304,2,5,7,1,8,1,1
4966,2,9,10,1,7,1,1
5579,2,1,3,5,4,2,1
2097,2,1,5,1,4,1,0
3925,1,1,3,1,3,1,0
15964,2,6,2,3,5,1,1
4735,1,1,8,1,4,1,1
5385,2,8,9,1,1,2,0
4280,2,1,3,5,0,3,0
16745,1,1,5,5,3,1,2
94,1,5,9,1,5,1,0
341,1,1,5,1,4,1,0
17206,2,1,1,3,3,1,1
8470,2,1,9,1,8,3,1
13391,1,1,5,2,8,1,0
3421,1,1,3,4,4,3,1
950,2,1,5,3,5,1,1
8036,2,1,4,1,0,1,1
7103,2,1,9,1,0,1,1
15849,2,2,10,1,1,1,1
13248,1,1,4,1,0,1,0
5066,2,2,5,2,3,1,1
10328,2,1,7,1,6,1,0
18348,1,1,5,1,1,1,0
6975,1,1,8,1,1,1,0
434,1,1,1,1,3,1,1
20297,1,1,5,1,2,1,0
3056,2,1,3,3,6,3,1
12333,1,9,12,5,3,1,1
16677,1,4,7,3,1,1,0
9431,1,1,5,6,5,1,1
22377,2,1,5,5,3,2,2
18418,2,4,7,2,5,1,0
5524,1,1,6,1,3,1,1
13275,1,1,2,1,1,1,1
21914,1,2,5,5,1,1,0
10088,2,1,5,5,3,1,0
17671,2,1,3,1,4,1,1
11360,1,1,7,3,7,1,0
7528,1,7,5,5,3,3,0
10568,1,1,5,4,3,1,1
2872,1,1,3,1,4,1,1
9496,2,6,7,2,3,3,1
18328,1,1,7,5,0,1,0
5931,1,1,9,4,0,3,1
17290,1,1,3,3,5,1,1
18761,2,2,8,1,4,1,1
21214,1,1,7,2,2,1,1
15660,1,1,8,1,1,1,0
5880,2,1,2,5,2,1,0
8322,1,1,1,2,3,1,0
21550,1,1,4,1,3,1,0
16822,2,1,9,1,5,2,1
14141,1,1,3,4,4,1,0
16185,1,1,6,1,3,2,2
10979,2,1,4,1,3,1,0
16476,2,1,5,1,0,2,0
22855,1,4,6,1,4,1,0
9313,1,1,3,1,3,1,0
17681,1,1,11,5,3,2,1
13540,1,2,7,2,3,1,0
16423,2,1,5,1,3,1,0
2958,2,1,9,2,2,1,0
1277,1,2,3,2,5,1,0
17820,2,2,5,4,0,2,0
22382,1,1,3,1,1,1,0
12239,2,6,9,4,2,3,0
3762,2,1,5,1,3,1,0
12268,1,1,4,4,2,1,1
12171,1,1,5,1,0,1,1
2889,1,1,7,2,0,1,1
3993,2,1,2,4,0,1,1
19343,1,1,2,1,3,1,0
18896,1,1,4,1,0,1,0
2021,1,1,6,1,0,1,0
10948,1,2,5,5,5,2,0
19381,1,2,10,1,5,3,1
9655,1,1,4,4,3,2,0
18634,2,1,3,4,5,1,0
22889,1,1,11,1,0,1,0
2649,1,8,1,1,1,1,0
6087,1,2,7,4,0,1,0
19176,2,1,3,3,5,2,2
22997,2,7,8,1,1,1,0
2037,1,1,6,1,1,1,0
15272,2,1,5,4,5,1,2
6844,2,1,5,4,1,1,1
18713,1,1,4,2,5,1,2
7963,1,1,2,2,3,1,0
21406,2,2,8,1,3,1,1
3791,1,1,5,1,0,1,1
16795,1,1,5,3,1,1,1
15371,1,9,3,4,5,3,0
19563,1,1,11,1,3,2,1
21686,1,8,4,5,3,3,0
19542,1,1,12,4,5,3,0
7800,2,6,4,5,4,1,1
10333,1,1,8,1,1,1,0
7447,2,1,9,4,5,1,0
6016,1,1,4,1,3,1,1
11606,2,1,10,2,1,1,1
16999,2,1,6,1,2,1,1
22042,2,1,4,1,3,1,0
8391,1,2,8,2,6,2,1
9454,1,1,6,2,1,1,2
6824,2,1,5,1,4,1,1
10249,1,1,8,1,6,1,1
18653,1,7,3,1,3,3,0
20215,2,1,4,1,1,1,0
17182,1,1,8,4,6,3,0
15906,1,1,2,1,4,1,0
2962,1,1,9,1,3,3,1
9622,2,1,4,4,0,3,0
12614,1,1,4,1,3,1,1
20546,2,1,10,4,3,1,0
15173,1,1,4,5,5,1,1
21516,2,1,4,3,0,3,1
2536,1,1,10,1,1,3,2
516,1,1,6,5,2,1,0
13396,1,1,4,6,4,1,0
22719,2,1,10,1,6,1,0
16413,2,1,9,3,7,3,1
12855,2,1,11,2,2,3,1
9657,2,1,10,1,3,2,1
7849,2,1,11,2,4,1,0
22645,2,1,5,2,2,1,0
18828,1,1,5,2,2,1,1
6557,1,1,2,5,2,3,1
6098,1,1,10,2,4,1,1
10073,1,1,7,3,0,1,0
5506,2,1,5,1,0,2,0
6566,1,1,8,1,1,1,0
17331,1,5,4,3,3,1,0
10259,2,8,5,1,1,1,0
3503,1,1,8,1,5,1,1
22377,1,1,4,2,4,1,0
17502,1,1,8,3,8,1,1
3261,1,1,8,1,2,2,1
22492,2,1,4,1,0,1,1
10906,1,1,5,1,1,1,0
15185,1,2,2,5,2,1,0
5292,1,6,5,5,4,1,0
13052,2,2,6,1,1,1,1
239,1,2,5,1,3,1,0
19623,2,5,5,1,6,2,1
8291,2,1,5,6,0,2,0
13306,1,1,8,1,4,1,0
17892,1,1,9,1,2,2,1
17113,1,4,5,6,3,3,2
6343,2,7,8,2,3,1,0
9627,1,1,7,6,2,1,1
558,2,1,4,5,3,3,0
2896,2,2,5,1,3,1,1
18253,2,2,11,1,2,1,0
3291,1,2,5,5,1,1,0
20035,2,1,4,5,7,1,1
22974,2,2,7,2,5,2,2
2509,2,2,5,2,4,1,1
263,1,1,4,1,1,1,0
20285,2,1,3,5,1,1,0
17835,2,5,3,3,8,3,1
16752,1,1,5,6,1,1,1
4557,2,8,5,2,2,2,0
3326,1,1,4,1,0,1,0
9062,2,7,3,1,4,1,1
19245,1,1,5,1,1,3,1
5030,1,7,5,4,3,1,1
15596,2,2,6,5,2,1,0
17221,2,1,7,1,5,1,0
6532,1,1,3,1,4,1,0
5257,2,8,2,1,3,3,2
22587,2,1,7,3,4,1,1
10530,2,1,7,4,5,1,1
21294,1,1,2,2,1,3,1
4247,1,1,5,6,2,1,1
12325,2,1,8,2,4,1,0
5326,2,4,6,5,4,1,0
19497,2,1,2,1,4,1,0
3386,2,1,6,3,0,1,1
22947,1,1,3,1,3,3,1
17358,1,1,3,5,0,1,1
11261,2,1,2,4,1,3,1
16975,2,1,7,5,2,1,0
6650,1,1,2,4,3,1,0
12472,1,1,5,5,1,3,2
10822,2,1,7,5,3,1,0
11753,1,1,5,1,0,1,1
17961,1,1,6,1,4,1,0
18071,1,8,9,1,2,1,0
22603,2,1,5,1,2,1,1
7857,2,1,4,4,4,1,0
13751,1,1,7,1,2,1,0
21099,1,1,3,4,4,1,1
7026,2,1,5,2,0,1,0
16029,2,1,5,4,0,2,1
16479,2,1,3,1,2,1,0
10065,2,3,8,1,4,3,0
14112,2,5,10,1,7,2,1
3117,2,1,3,3,2,3,1
18246,1,1,9,1,0,1,2
18983,2,1,7,1,7,3,2
8340,1,1,7,3,0,1,1
16709,2,1,5,3,1,1,0
1754,1,1,4,1,1,1,0
19916,1,1,10,2,1,1,0
12721,1,1,3,1,2,1,1
5573,1,1,8,1,4,1,1
8844,1,1,4,3,7,1,0
14930,1,9,4,4,2,1,1
6607,2,1,5,1,1,1,1
11921,1,8,9,6,1,1,1
5707,1,1,6,2,1,1,2
17802,1,1,4,5,7,3,1
232,2,1,5,3,5,1,0
6344,1,1,8,1,3,1,0
16116,2,2,7,5,7,1,1
18985,2,1,12,2,3,1,0
13984,1,1,5,1,3,2,0
17515,2,5,6,2,5,3,1
3778,1,7,9,1,3,1,1
13075,2,1,4,2,3,3,2
11671,1,3,3,4,3,3,0
14265,1,1,3,2,2,2,1
7913,1,1,4,6,1,3,1
9273,1,1,10,1,3,1,1
4859,1,2,10,1,3,2,1
10545,1,1,3,2,3,1,0
10536,2,1,7,1,4,3,0
21067,1,8,12,6,6,3,1
5625,2,1,7,2,4,1,0
13285,2,1,8,1,3,1,1
15386,2,1,6,3,3,1,1
14129,2,1,3,1,5,1,2
1385,1,1,2,1,4,1,0
15049,2,9,10,1,6,3,0
9140,1,1,5,5,4,1,0
3468,2,1,7,2,0,1,1
12891,1,8,5,1,1,1,1
17723,1,8,5,1,4,1,0
1384,1,1,1,3,4,2,1
19022,1,1,4,1,1,1,1
9494,1,1,4,1,2,1,0
17028,2,1,6,4,3,2,1
22611,1,1,9,1,4,1,1
20758,2,1,5,2,1,1,1
6430,1,1,3,2,3,1,0
21654,1,1,6,1,2,1,1
18949,1,1,1,1,2,1,0
6962,1,1,10,4,5,2,0
7530,2,1,2,2,2,1,1
592,1,5,5,1,1,1,1
15243,2,1,7,4,4,3,0
4795,1,1,8,1,5,1,0
4964,1,1,11,2,6,1,0
6686,2,5,5,5,0,1,1
22718,1,1,8,2,1,3,0
2938,2,2,7,4,6,2,2
8350,1,1,9,1,0,1,1
12927,2,2,3,2,2,1,0
15702,2,1,3,2,2,1,1
14625,1,1,3,1,4,1,1
6796,1,1,8,3,4,1,1
13709,2,8,5,1,2,1,1
9226,2,1,3,1,2,1,0
14388,2,1,5,2,2,1,1
9536,2,1,4,1,0,1,0
3943,1,1,5,1,0,1,1
14400,1,9,2,1,3,1,0
19978,1,1,9,2,4,1,0
14179,2,7,7,3,2,3,1
17319,1,1,4,1,1,1,1
20528,2,1,3,1,3,1,1
2719,1,1,7,1,0,1,1
1260,2,2,7,4,4,2,0
14758,1,1,6,4,0,3,0
12930,2,1,3,2,4,1,1
10898,2,2,5,5,5,1,1
2305,2,2,5,5,2,2,2
12868,1,1,2,3,4,2,1
2542,1,1,9,1,2,1,0
12097,2,1,9,1,2,1,1
8579,1,1,4,1,0,1,0
15164,1,8,5,1,3,1,1
22723,1,1,6,1,0,1,1
11821,2,1,3,5,2,1,1
9568,1,2,6,5,0,1,1
17310,1,1,10,6,5,1,0
10557,2,2,5,2,4,1,0
17557,2,1,7,5,2,1,0
12058,1,1,1,2,5,1,1
8936,2,1,6,2,1,1,0
7125,2,1,12,1,2,1,0
19999,2,1,4,3,3,1,0
10291,2,5,3,1,3,1,1
3202,2,5,4,1,3,1,0
3861,2,1,4,1,4,1,0
19454,2,1,4,1,3,1,0
15867,1,1,1,1,4,1,1
13348,2,2,4,1,3,1,0
8732,2,1,5,1,1,1,0
7795,2,2,3,1,0,1,0
5781,1,2,7,1,4,1,0
19040,1,1,8,1,4,1,1
13167,1,1,5,2,5,1,1
12217,2,1,5,2,1,1,0
15514,2,1,5,2,0,1,1
3594,2,1,6,2,1,3,1
6962,2,1,5,3,5,2,0
13030,1,1,2,1,0,1,0
22508,1,1,7,1,1,1,0
12245,1,1,9,5,8,1,0
12165,1,2,4,1,2,3,0
10256,2,1,6,1,4,3,2
19055,1,1,1,1,3,1,1
15663,1,1,8,2,1,1,0
21245,1,1,11,1,5,1,0
17871,2,2,8,3,2,1,1
16479,2,2,10,3,6,2,1
12117,2,5,11,6,0,1,1
20411,2,2,3,1,2,1,1
18943,1,1,4,1,2,1,1
11513,2,2,5,3,2,2,0
6815,2,7,5,3,6,2,1
11071,1,2,4,1,3,1,0
13291,1,7,7,5,3,1,0
21144,2,4,4,2,2,1,1
1969,1,1,7,4,2,1,1
17397,2,1,5,1,4,1,1
12478,2,1,8,5,3,1,0
15288,2,1,9,3,1,2,1
4256,2,7,8,1,2,1,1
4856,1,2,5,2,2,2,0
14829,1,1,9,2,4,1,0
16564,1,1,8,6,2,2,0
12852,1,1,7,5,3,1,0
7651,1,1,1,1,3,1,0
3793,2,1,2,4,4,1,0
7943,2,1,5,4,0,3,2
4642,2,1,5,4,1,1,1
2826,1,1,5,4,2,2,1
20311,2,8,3,1,3,1,0
