Respondent ID,How easy is it to balance your work life and personal life where you work?,None,"Family commitments: including but not limited to parental leave, bereavement leave, adoption/infertility support, child care supports, elder care supports","Health and wellness: including but not limited to fitness, nutrition, mental health services, stress management, mindfulness services","Cultural/religious practices: including but not limited to extended or flexible holidays, dedicated prayer rooms","Flexible working arrangements: including but not limited to hybrid or remote work, short-term disability benefits, flex time/alternative schedules, job sharing, temporary or permanent switch to part time, and emergency leave",Not listed (please specify),"Family commitments: including but not limited to parental leave, bereavement leave, adoption/infertility support, child care supports, elder care supports","Health and wellness: including but not limited to fitness, nutrition, mental health services, stress management, mindfulness services","Cultural/religious practices: including but not limited to extended or flexible holidays, dedicated prayer rooms","Flexible working arrangements: including but not limited to hybrid or remote work, short-term disability benefits, flex time/alternative schedules, job sharing, temporary or permanent switch to part time, and emergency leave",[Insert text from Other],My employer states its values about diversity.,My employer is committed to creating an inclusive and equitable workplace.,I feel respected and valued in my workplace.,I believe the culture in my workplace is supportive.,Do you have any comments about work/life balance or work culture?,Have you ever taken voluntary or involuntary extended leave (more than regular vacation or paid time off) from your career?,Please note the length of your latest or most significant leave.,Please indicate the reason(s) for your leave.,Open-Ended Response,How would you characterize the impact your time off had on your career progression?,Open-Ended Response,"On a scale of 1 to 10, with 10 being completely satisfied, how satisfied are you with your current position?",Recognition from Colleagues/Peers,Recognition from Leadership,Leadership Opportunities,Promotions,Compensation,Access to Manager(s),"Project, Committee, or Team Assignments",Open-Ended Response,None,Skills training,Personal development,Professional  development,Certification program,Degree program,"Diversity, Equity & Inclusion training (e.g., implicit bias training)",Not listed (please specify),Skills training,Personal development,Professional  development,Certification program,Degree program,"Diversity, Equity & Inclusion training (e.g., implicit bias training)",Other,Open-Ended Response,"Do you currently or have you ever had a mentor, sponsor, coach, or other advisor who helped you navigate your career?",Was the relationship part of a formal mentoring program?,Did their support measurably impact your professional growth?,"Have you ever served in the workplace as a mentor, sponsor, coach, or other advisor?",Was the relationship part of a formal mentoring program?,Open-Ended Response,None,Networking at in-person conferences,Networking at virtual conferences,Participate in employee resource groups,Socialize with peers within my company,Socialize with peers outside of my company,"Use social media (e.g., LinkedIn)",Networking at in-person conferences,Networking at virtual conferences,Participate in employee resource groups,Socialize with peers within my company,Socialize with peers outside of my company,"Use social media (e.g., LinkedIn)",Have you advanced your career or experienced other benefits as a result of networking?,Open-Ended Response,I take initiative to identify new job opportunities.,I am likely to pursue job opportunities that are presented to me.,"I let my manager know what I want, with the expectation that it will generate growth opportunities.",I pursue job opportunities even if I do not fulfill all of the requirements on a job description.,I find that job opportunities I pursue don’t come to fruition.,I trust that I am compensated appropriately for my accomplishments.,I advocate for myself when appropriate so that my manager knows what I want and expect.,I believe I am being paid fairly for the work that I do.,I avoid discussions about salary and incentives.,"I lead the discussion, whether or not I am facilitating the meeting.",I contribute to discussions without hesitation.,I keep my thoughts to myself during meetings.,I volunteer to take meeting notes/minutes.,I have fair opportunities to be promoted.,I believe people of all genders have the same opportunities to be promoted in the industry.,I believe people of all ethnicities have the same opportunities to be promoted in the industry.,I believe people of all ages have the same opportunities to be promoted in the industry.,I believe people of all religious beliefs have the same opportunities to be promoted in the industry.,I believe people of all sexual orientations have the same opportunities to be promoted in the industry.,I believe people with disabilities and people without disabilities have the same opportunities to be promoted in the industry.,Open-Ended Response,Which of the following best describe your gender identity?,Not listed (please specify),Asian,Black,Indigenous,Latina/e/o/x,West Asian,Pacific Islander,White,Prefer not to answer,Not listed (please specify),Open-Ended Response,What country do you currently live in?,What country were you born in?,Is your first language the primary language of your workplace? ,"Yes, I have a disability","Yes, I have a neurodivergent condition",No,Prefer not to answer,"Yes, one or more children","Yes, one or more adults",No,Prefer not to answer,Asexual,Bisexual,Heterosexual,Gay or Lesbian,Pansexual,Queer,Prefer not to answer,Not listed (please specify),Which age group do you belong to?,What is the highest degree or education level that you have achieved?,None of the above,Agnostic,Ancestral or tribal beliefs,Atheist,Baháʼí,Buddhist,Christian,Daoist,Folk religionist or Spiritist,Hindu,Muslim,Jainist,Jewish,Pagan,Shintōist,"Spiritual, but not religious",Sikh,Zoroastrian,Prefer not to answer,Not listed (please specify),Full-Time Permanent Staff,Part-Time Permanent Staff,Temporary or contract Staff,Owner or founder,Independent consultant or freelancer,Retired,Unemployed,Not listed (please specify),Which of the following groups best describes your employment level?,Not listed (please specify),Which of the following groups best describes the organization that you work for?,Not listed (please specify),Approximately what is the size of your employer's workforce?,"In which of the following areas of publishing are you involved? Choose the function that most closely resembles your role, or self-describe in the comment box if your area is not listed.",Not listed (please specify),How long have you worked for your current employer?,How long have you worked in publishing and/or related industries?,"No, none of the above","Yes, a paid opportunity","Yes, an unpaid opportunity"
00022,Somewhat easy,,1,1,,1,,1,,,1,,Strongly agree,Strongly agree,Agree,Strongly agree,,No,,,,,,8,Very satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Very satisfied,Satisfied,,,1,1,,,1,,,1,1,,,1,,,,No,,,Yes,Yes,,,1,,,,,,LESS OFTEN than before the pandemic,,,,,,No,,Agree,Not applicable,Not applicable,Agree,Not applicable,Agree,Disagree,Disagree,Agree,Sometimes,Often,Rarely,Rarely,Disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,,,Woman,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,,,1,,1,,,,,,1,,,,,,35-44 years old,Masters or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,"2,001 to 10,000",Editorial or peer review,,11 to 20 years,11 to 20 years,1,,
00023,Very easy,,1,1,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00024,Not so easy,,,,,1,,,,,1,,Agree,Disagree,Agree,Agree,,Not Applicable,,,,,,8,Satisfied,Satisfied,Satisfied,Satisfied,Very dissatisfied,Satisfied,Satisfied,,,1,,,,,,,1,,,,,,,,No,,,No,,,,1,,,,1,,LESS OFTEN than before the pandemic,,,,MORE OFTEN than before the pandemic,,Yes,,Agree,Agree,Disagree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Sometimes,Sometimes,Sometimes,Rarely,Agree,Agree,Disagree,Agree,Agree,Agree,,,Woman,,1,,,,,,,,,,,,Prefer not to answer,,,1,,,,,1,,,,,,,1,,35-44 years old,Bachelor's Degree or equivalent,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,"10,001 to 20,001+",Marketing,,1 to 5 years,1 to 5 years,1,,
00025,Somewhat easy,,1,1,1,1,,,,1,1,,Strongly agree,Strongly agree,Strongly agree,Agree,,No,,,,,,8,Very satisfied,Satisfied,,Satisfied,Satisfied,Satisfied,Satisfied,,,,,1,,,1,,,,1,,,1,,,Yes,No,Yes,Yes,No,,,1,1,,1,1,,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,,Yes,,Agree,Agree,Agree,Not applicable,Not applicable,Agree,Agree,Agree,Agree,Sometimes,Often,Sometimes,Sometimes,Agree,I do not know,I do not know,I do not know,I do not know,I do not know,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,1,,,,,,55-64 years old,Masters or equivalent,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Senior or executive-level,,"Publisher (Commercial, Society, and University)",,"501 to 2,000",Executive Management,,21 years or more,21 years or more,1,,
00026,Somewhat easy,,1,1,1,1,,1,1,,1,,Agree,Agree,Agree,Agree,,Yes,6 to 12 months,Parental,,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00027,Not at all easy,,1,1,1,1,,,1,,1,,Strongly agree,Disagree,Strongly disagree,Disagree,,No,,,,,,2,Very satisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Very dissatisfied,Satisfied,,,1,1,1,,,1,,1,1,1,,,1,,,Yes,No,Yes,Yes,Yes,1,,,,1,1,1,1,,,MORE OFTEN than before the pandemic,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,NO CHANGE since the pandemic,I do not know,,Agree,Disagree,Strongly disagree,Disagree,Disagree,Disagree,Strongly disagree,Disagree,Strongly agree,Often,Often,Rarely,Rarely,Agree,I do not know,I do not know,I do not know,I do not know,I do not know,,1,Not listed (please specify),,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,1,1,,,,,,1,,1,,,,,,,25-34 years old,Bachelor's Degree or equivalent,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,,Editorial or peer review,,6 to 10 years,6 to 10 years,1,,
00028,Somewhat easy,,1,1,,1,,1,1,,1,,Agree,Strongly disagree,Strongly disagree,Strongly disagree,,Not Applicable,,,,,,,Very dissatisfied,Very dissatisfied,Very dissatisfied,Very dissatisfied,Satisfied,Dissatisfied,Very dissatisfied,,,1,,,1,,,,1,,,,,,,,No,,,Yes,No,,,,1,,,,,,MORE OFTEN than before the pandemic,,,,,No,,Agree,Not applicable,Not applicable,Not applicable,Agree,Agree,Disagree,Disagree,Agree,Rarely,Sometimes,Often,Sometimes,Strongly disagree,Disagree,Disagree,Strongly disagree,Disagree,Strongly agree,,1,Woman,,,,,,,,,1,,,United States,United States,Yes,,,,1,,,1,,1,,,,,,,,55-64 years old,Bachelor's Degree or equivalent,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Intermediate,,Non-profit organization or association,,11 to 100,Production,,21 years or more,21 years or more,1,,
00029,Somewhat easy,,1,1,1,1,,,,,1,,Agree,Agree,Agree,Agree,,No,,,,,,8,Very satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Very satisfied,Satisfied,,,,,1,,,1,,,,1,,,1,,,Yes,I do not know,Yes,No,,,,1,1,,1,1,1,,,,,,,Yes,,Agree,Disagree,Strongly Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly disagree,Sometimes,Always,Never,Sometimes,Agree,I do not know,I do not know,I do not know,I do not know,I do not know,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,,1,,,1,,,1,,,,1,,,16-24 years old,Bachelor's Degree or equivalent,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,Intermediate,,"Publisher (Commercial, Society, and University)",,,Acquisitions,,1 to 5 years,1 to 5 years,,1,1
00030,Somewhat easy,,1,1,,1,,,,,1,,Agree,Agree,Agree,Agree,,Yes,3 to 6 months,Parental,,Neutral,,8,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Very satisfied,Satisfied,,,,1,1,,,1,,,1,1,,,1,,,No,,,No,,,,1,1,,1,,1,NO CHANGE since the pandemic,MORE OFTEN than before the pandemic,,LESS OFTEN than before the pandemic,,NO CHANGE since the pandemic,Yes,,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Sometimes,Often,Rarely,Sometimes,Agree,Agree,Agree,Disagree,Agree,Agree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,1,,,,1,,,,,1,,,,,,,35-44 years old,Masters or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,Non-profit organization or association,,"501 to 2,000",Senior Management,,1 to 5 years,11 to 20 years,,1,
00031,Somewhat easy,,,,1,1,,,,,1,,Not applicable,Not applicable,Not applicable,Not applicable,,No,,,,,,,Very dissatisfied,Very dissatisfied,Very dissatisfied,Very dissatisfied,Very dissatisfied,Very satisfied,Very dissatisfied,,,1,,,,,1,,1,,,,,,,,Yes,No,No,No,,,1,,,,,,,,,,,,,No,,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Always,Always,Always,Always,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,Woman,,,1,,,,,,,,,United States,United States,No,,,1,,,,1,,,,,,,,,,25-34 years old,"Apprenticeship, Vocational Qualification or Associate's Degree",,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,Non-profit organization or association,,"501 to 2,000",Communications,,1 to 5 years,1 to 5 years,,,1
00032,Very easy,,1,1,1,1,,,1,,1,,Strongly agree,Agree,Agree,Agree,,Yes,1 to 3 months,Illness (Self),,Neutral,,6,Dissatisfied,Very dissatisfied,Dissatisfied,Very dissatisfied,Dissatisfied,Very satisfied,Very satisfied,,,,,,,,,,,,,,,,,,No,,,Yes,Yes,,,,,1,1,,,,,LESS OFTEN than before the pandemic,NO CHANGE since the pandemic,,,Yes,,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Strongly disagree,Sometimes,Sometimes,Sometimes,Rarely,I do not know,Agree,Agree,I do not know,I do not know,Agree,,,Woman,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,,1,,,,,1,,,,,,,1,,,25-34 years old,Bachelor's Degree or equivalent,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,Intermediate,,"Publisher (Commercial, Society, and University)",,101 to 500,Editorial or peer review,,1 to 5 years,6 to 10 years,1,,
00033,Not so easy,,1,1,,1,,,1,,1,,Agree,Disagree,Agree,Agree,,No,,,,,,6,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Very satisfied,Satisfied,,1,,,,,,,,,,,,,,,,No,,,Yes,Yes,1,,,,1,1,,1,,,NO CHANGE since the pandemic,NO CHANGE since the pandemic,,MORE OFTEN than before the pandemic,No,,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Rarely,Often,Sometimes,Sometimes,Strongly disagree,Disagree,Agree,Strongly disagree,Agree,Disagree,,1,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,1,1,,,,,1,,,,,,55-64 years old,Bachelor's Degree or equivalent,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Intermediate,,"Publisher (Commercial, Society, and University)",,"10,001 to 20,001+",Acquisitions,,21 years or more,21 years or more,1,,
00034,Not so easy,,,1,1,,,,1,1,,,Strongly agree,Agree,Agree,Agree,,Yes,More than 1 year,Illness (Self),,Neutral,,8,Very satisfied,Very satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,,,1,,1,1,1,,,1,,1,,,,,,No,,,No,,1,,,,,1,1,1,,,,MORE OFTEN than before the pandemic,MORE OFTEN than before the pandemic,NO CHANGE since the pandemic,I do not know,,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Rarely,Often,Sometimes,Rarely,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,1,Man,,,,,1,,,,,,,Brazil,Brazil,Yes,,,1,,,,1,,,,1,,,,,,55-64 years old,Doctorate or Advanced Degree,,,,,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,
00035,Not so easy,,1,1,1,1,,,,,1,,Agree,Disagree,Agree,Agree,,Yes,3 to 6 months,Involuntary (i.e. Unemployment),,Neutral,,5,Very satisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Very satisfied,Satisfied,,,1,,1,,,,,1,,1,,,,,,Yes,Yes,Somewhat,No,,1,,1,1,,1,1,1,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,,LESS OFTEN than before the pandemic,NO CHANGE since the pandemic,MORE OFTEN than before the pandemic,Yes,,Agree,Agree,Agree,Disagree,Agree,Strongly disagree,Disagree,Strongly disagree,Disagree,Sometimes,Always,Sometimes,Rarely,Disagree,Disagree,Disagree,Agree,Agree,Disagree,,1,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,1,,,,,,,25-34 years old,Doctorate or Advanced Degree,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,11 to 100,Acquisitions,,Less than 1 year,1 to 5 years,,1,
00036,Not at all easy,1,,,,,,,,,,,Disagree,Agree,Disagree,Disagree,,Yes,Less than 1 month,Illness (Self),,Mostly negative,,1,Dissatisfied,Dissatisfied,Very dissatisfied,Very dissatisfied,Very dissatisfied,Dissatisfied,Dissatisfied,,1,,,,,,,,,,,,,,,,I do not know,,,Yes,Not Applicable,,,1,1,,,,1,NO CHANGE since the pandemic,MORE OFTEN than before the pandemic,,,,NO CHANGE since the pandemic,No,,Agree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly agree,Disagree,Disagree,Sometimes,Often,Rarely,Often,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,Woman,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,,1,,,1,,,,,,1,,,,,,35-44 years old,Masters or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,Industry organization/trade association,,11 to 100,Research or data analytics,,1 to 5 years,1 to 5 years,1,,
00037,Somewhat easy,,1,1,1,1,,1,1,,1,,Agree,Agree,Strongly agree,Strongly agree,,Yes,3 to 6 months,Parental,,Neutral,,,Satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,,,1,1,1,,,,,1,1,1,,,,,,No,,,No,,,,,,,1,,,,,,MORE OFTEN than before the pandemic,,,No,,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Sometimes,Sometimes,Sometimes,Sometimes,Agree,Agree,Disagree,Agree,Agree,Agree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,1,,,,,,1,,,,,,35-44 years old,Bachelor's Degree or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,"10,001 to 20,001+",Production,,11 to 20 years,11 to 20 years,,1,
00038,Very easy,,1,1,1,1,,,1,1,1,,Strongly agree,Strongly agree,Agree,Agree,,No,,,,,,7,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Very satisfied,Satisfied,Satisfied,,,1,1,1,,,1,,1,1,1,,,1,,,Yes,Yes,Yes,No,,1,,1,,1,1,,1,LESS OFTEN than before the pandemic,,NO CHANGE since the pandemic,LESS OFTEN than before the pandemic,,NO CHANGE since the pandemic,Yes,,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Often,Sometimes,Sometimes,Rarely,Agree,Disagree,Agree,Agree,Strongly agree,Strongly agree,,,Woman,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,,,1,,1,,,,,,1,,,,,,35-44 years old,Bachelor's Degree or equivalent,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Senior or executive-level,,Non-profit organization or association,,"501 to 2,000",Marketing,,6 to 10 years,21 years or more,1,,
00039,Very easy,,1,1,,1,,,1,,,,Agree,Agree,Agree,Agree,,No,,,,,,5,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Very satisfied,Satisfied,,,1,,1,,,,,,,,,,,,,Yes,No,Yes,I do not know,,1,,,,,1,1,,,,,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,,I do not know,,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Rarely,Sometimes,Often,Rarely,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,Woman,,1,,,,,,1,,,,Canada,Canada,Yes,,,1,,,,1,,,,,,,,1,,25-34 years old,Bachelor's Degree or equivalent,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Entry-level,,"Publisher (Commercial, Society, and University)",,11 to 100,Editorial or peer review,,1 to 5 years,6 to 10 years,,,1
00040,Somewhat easy,,1,1,1,1,,1,,1,1,,Strongly agree,Agree,Strongly agree,Strongly agree,,No,,,,,,8,Very satisfied,Satisfied,Very satisfied,Very satisfied,Very satisfied,Satisfied,Satisfied,,,1,1,,,,,,1,1,,,,,,,Yes,Yes,Yes,No,,,,1,,,1,1,1,LESS OFTEN than before the pandemic,,,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,NO CHANGE since the pandemic,Yes,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Disagree,Often,Always,Sometimes,Often,Strongly agree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,,,Man,,,,,,,,1,,,,United States,United States,Yes,,,1,,1,,,,,,1,,,,,,35-44 years old,Masters or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Senior or executive-level,,"Publisher (Commercial, Society, and University)",,"2,001 to 10,000",Senior Management,,1 to 5 years,11 to 20 years,,1,
00041,Not so easy,,1,,,1,,,,,1,,Strongly agree,Agree,Disagree,Disagree,,No,,,,,,6,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Very satisfied,Very satisfied,Dissatisfied,,,,1,,,,1,,,1,,,,1,,,Yes,No,I do not know,Yes,No,1,,1,,,1,1,,LESS OFTEN than before the pandemic,,,LESS OFTEN than before the pandemic,LESS OFTEN than before the pandemic,,Yes,,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Rarely,Often,Sometimes,Often,Agree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,,1,Woman,,,,,,,,,,1,,Germany,Ireland,Yes,,,1,,,,1,,,1,,,,,,,45-54 years old,Doctorate or Advanced Degree,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Senior or executive-level,,"Publisher (Commercial, Society, and University)",,101 to 500,Senior Management,,1 to 5 years,11 to 20 years,1,,
00042,Very easy,,1,1,,1,,1,1,,1,,Agree,Agree,Strongly agree,Strongly agree,,Yes,Less than 1 month,Illness (Family Member),,Mostly positive,,10,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Not applicable,Satisfied,,,,1,1,,,1,,,,1,,,1,,,Yes,No,Yes,Not Applicable,,,,1,,,,,,NO CHANGE since the pandemic,,,,,,Yes,,Strongly Agree,Agree,Strongly Agree,Not applicable,Not applicable,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Often,Always,Never,Rarely,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,,1,,,,,,45-54 years old,Masters or equivalent,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Senior or executive-level,,Non-profit organization or association,,11 to 100,Executive Management,,11 to 20 years,11 to 20 years,1,,
00043,Not at all easy,1,,,,,,,,,,,Disagree,Disagree,Strongly agree,Disagree,,No,Less than 1 month,,,,,5,Very satisfied,Very satisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,,,1,1,1,1,,,,1,,1,1,,,,,No,,,No,,,,1,1,,1,1,1,MORE OFTEN than before the pandemic,MORE OFTEN than before the pandemic,,NO CHANGE since the pandemic,MORE OFTEN than before the pandemic,MORE OFTEN than before the pandemic,I do not know,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Rarely,Rarely,Often,Never,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,Man,,,,,1,,,,,,,Brazil,Brazil,Yes,,,1,,1,,,,,,1,,,,,,45-54 years old,Masters or equivalent,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,Senior or executive-level,,Technology/analytics,,"2,001 to 10,000",Research or data analytics,,11 to 20 years,Less than 1 year,1,,
00044,Very easy,,1,1,,1,,,,,1,,Agree,Agree,Agree,Disagree,,No,,,,,,6,Satisfied,Satisfied,Satisfied,Dissatisfied,Very dissatisfied,Satisfied,Satisfied,,,1,,1,,,1,,1,,1,,,1,,,Yes,No,Yes,Yes,No,1,,1,,1,1,1,,LESS OFTEN than before the pandemic,,MORE OFTEN than before the pandemic,MORE OFTEN than before the pandemic,LESS OFTEN than before the pandemic,,I do not know,,Disagree,Agree,Agree,Strongly disagree,Disagree,Strongly disagree,Agree,Disagree,Disagree,Often,Always,Rarely,Sometimes,Agree,Agree,Agree,Agree,Agree,Agree,,1,Man,,,,,,,,1,,,,United States,United States,Yes,,,1,,,,1,,,1,,,,,,,25-34 years old,Masters or equivalent,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,Publishing Services Provider,,"501 to 2,000",Editorial or peer review,,1 to 5 years,1 to 5 years,1,,
00045,Very easy,,1,1,,1,,,1,,1,,Agree,Disagree,Agree,Agree,,No,,,,,,5,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,,,1,1,1,1,,1,,,,1,,,,,,Yes,Yes,Somewhat,Yes,Yes,1,,1,1,,1,,1,LESS OFTEN than before the pandemic,MORE OFTEN than before the pandemic,,LESS OFTEN than before the pandemic,,MORE OFTEN than before the pandemic,Yes,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Disagree,Disagree,Sometimes,Sometimes,Sometimes,Rarely,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,,,Woman,,,,,,,,1,,,,United Kingdom,United Kingdom,Yes,,,1,,,,1,,,,1,,,,,,35-44 years old,Bachelor's Degree or equivalent,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,"Publisher (Commercial, Society, and University)",,"2,001 to 10,000",Production,,1 to 5 years,11 to 20 years,1,,
00046,Somewhat easy,,1,1,1,1,,,1,,1,,Agree,Agree,Agree,Strongly agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00047,Somewhat easy,,1,1,1,1,,1,1,,1,,Agree,Agree,Agree,Agree,,No,,,,,,8,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,,,1,1,1,1,,1,,1,1,1,1,,1,,,Yes,No,Somewhat,Yes,Yes,1,,1,,1,1,,1,NO CHANGE since the pandemic,,NO CHANGE since the pandemic,NO CHANGE since the pandemic,,NO CHANGE since the pandemic,Yes,,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Sometimes,Often,Rarely,Rarely,Disagree,Agree,Agree,Agree,Agree,Agree,,,Woman,,,,,,,,1,,,,United States,United States,Yes,,,1,,1,,,,,,1,,,,,,35-44 years old,Bachelor's Degree or equivalent,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,Mid-level,,Not listed (please specify),,101 to 500,Editorial or peer review,,6 to 10 years,11 to 20 years,,,1
